#version: AntiShare
#This file is used for mapping common names to Material enum entries
#item,material name
gbar,GOLD_INGOT
ingotgold,GOLD_INGOT
bargold,GOLD_INGOT
igold,GOLD_INGOT
ingotg,GOLD_INGOT
barg,GOLD_INGOT
ironsword,IRON_SWORD
steelsword,IRON_SWORD
isword,IRON_SWORD
woodensword,WOOD_SWORD
woodsword,WOOD_SWORD
wsword,WOOD_SWORD
woodenshovel,WOOD_SPADE
woodenspade,WOOD_SPADE
woodshovel,WOOD_SPADE
woodspade,WOOD_SPADE
wshovel,WOOD_SPADE
wspade,WOOD_SPADE
woodenpickaxe,WOOD_PICKAXE
woodenpick,WOOD_PICKAXE
woodpickaxe,WOOD_PICKAXE
woodpick,WOOD_PICKAXE
wpickaxe,WOOD_PICKAXE
wpick,WOOD_PICKAXE
woodenaxe,WOOD_AXE
woodaxe,WOOD_AXE
waxe,WOOD_AXE
stonesword,STONE_SWORD
cobblestonesword,STONE_SWORD
cstonesword,STONE_SWORD
cssword,STONE_SWORD
ssword,STONE_SWORD
stoneshovel,STONE_SPADE
cobblestoneshovel,STONE_SPADE
cobblestonespade,STONE_SPADE
cstoneshovel,STONE_SPADE
cstonespade,STONE_SPADE
stonespade,STONE_SPADE
csshovel,STONE_SPADE
csspade,STONE_SPADE
sshovel,STONE_SPADE
sspade,STONE_SPADE
stonepickaxe,STONE_PICKAXE
cobblestonepickaxe,STONE_PICKAXE
cobblestonepick,STONE_PICKAXE
cstonepickaxe,STONE_PICKAXE
cstonepick,STONE_PICKAXE
stonepick,STONE_PICKAXE
cspickaxe,STONE_PICKAXE
cspick,STONE_PICKAXE
spickaxe,STONE_PICKAXE
spick,STONE_PICKAXE
stoneaxe,STONE_AXE
cobblestoneaxe,STONE_AXE
cstoneaxe,STONE_AXE
csaxe,STONE_AXE
saxe,STONE_AXE
diamondsword,DIAMOND_SWORD
crystalsword,DIAMOND_SWORD
dsword,DIAMOND_SWORD
diamondshovel,DIAMOND_SPADE
diamondspade,DIAMOND_SPADE
crystalshovel,DIAMOND_SPADE
crystalspade,DIAMOND_SPADE
dshovel,DIAMOND_SPADE
dspade,DIAMOND_SPADE
diamondpickaxe,DIAMOND_PICKAXE
diamondpick,DIAMOND_PICKAXE
crystalpickaxe,DIAMOND_PICKAXE
crystalpick,DIAMOND_PICKAXE
dpickaxe,DIAMOND_PICKAXE
dpick,DIAMOND_PICKAXE
diamondaxe,DIAMOND_AXE
crystalaxe,DIAMOND_AXE
daxe,DIAMOND_AXE
stick,STICK
twig,STICK
branch,STICK
bowl,BOWL
woodenbowl,BOWL
woodbowl,BOWL
mushroomsoup,MUSHROOM_SOUP
mrsoup,MUSHROOM_SOUP
soup,MUSHROOM_SOUP
goldsword,GOLD_SWORD
gsword,GOLD_SWORD
goldshovel,GOLD_SPADE
goldspade,GOLD_SPADE
gshovel,GOLD_SPADE
gspade,GOLD_SPADE
goldpickaxe,GOLD_PICKAXE
goldpick,GOLD_PICKAXE
gpickaxe,GOLD_PICKAXE
gpick,GOLD_PICKAXE
goldaxe,GOLD_AXE
gaxe,GOLD_AXE
string,STRING
thread,STRING
feather,FEATHER
gunpowder,SULPHUR
sulfur,SULPHUR
woodenhoe,WOOD_HOE
woodhoe,WOOD_HOE
whoe,WOOD_HOE
stonehoe,STONE_HOE
cobblestonehoe,STONE_HOE
cstonehoe,STONE_HOE
cshoe,STONE_HOE
shoe,STONE_HOE
ironhoe,IRON_HOE
steelhoe,IRON_HOE
ihoe,IRON_HOE
diamondhoe,DIAMOND_HOE
crystalhoe,DIAMOND_HOE
dhoe,DIAMOND_HOE
goldhoe,GOLD_HOE
ghoe,GOLD_HOE
seeds,SEEDS
seed,SEEDS
wheat,WHEAT
crops,WHEAT
crop,WHEAT
bread,BREAD
leatherhelmet,LEATHER_HELMET
leatherhelm,LEATHER_HELMET
leatherhat,LEATHER_HELMET
leathercoif,LEATHER_HELMET
lhelmet,LEATHER_HELMET
lhelm,LEATHER_HELMET
lhat,LEATHER_HELMET
lcoif,LEATHER_HELMET
leatherchestplate,LEATHER_CHESTPLATE
leatherplatebody,LEATHER_CHESTPLATE
leatherplate,LEATHER_CHESTPLATE
leathershirt,LEATHER_CHESTPLATE
leathertunic,LEATHER_CHESTPLATE
lchestplate,LEATHER_CHESTPLATE
lplatebody,LEATHER_CHESTPLATE
lplate,LEATHER_CHESTPLATE
lshirt,LEATHER_CHESTPLATE
ltunic,LEATHER_CHESTPLATE
leatherleggings,LEATHER_LEGGINGS
leatherlegs,LEATHER_LEGGINGS
leatherpants,LEATHER_LEGGINGS
lleggings,LEATHER_LEGGINGS
llegs,LEATHER_LEGGINGS
lpants,LEATHER_LEGGINGS
leatherboots,LEATHER_BOOTS
leathershoes,LEATHER_BOOTS
lboots,LEATHER_BOOTS
lshoes,LEATHER_BOOTS
chainmailhelmet,CHAINMAIL_HELMET
chainmailhelm,CHAINMAIL_HELMET
chainmailhat,CHAINMAIL_HELMET
chainmailcoif,CHAINMAIL_HELMET
chainmhelmet,CHAINMAIL_HELMET
chainmhelm,CHAINMAIL_HELMET
chainmhat,CHAINMAIL_HELMET
chainmcoif,CHAINMAIL_HELMET
cmailhelmet,CHAINMAIL_HELMET
cmailhelm,CHAINMAIL_HELMET
cmailhat,CHAINMAIL_HELMET
cmailcoif,CHAINMAIL_HELMET
chainhelmet,CHAINMAIL_HELMET
chainhelm,CHAINMAIL_HELMET
chainhat,CHAINMAIL_HELMET
chaincoif,CHAINMAIL_HELMET
cmhelmet,CHAINMAIL_HELMET
cmhelm,CHAINMAIL_HELMET
cmhat,CHAINMAIL_HELMET
cmcoif,CHAINMAIL_HELMET
chainmailchestplate,CHAINMAIL_CHESTPLATE
chainmailplatebody,CHAINMAIL_CHESTPLATE
chainmailplate,CHAINMAIL_CHESTPLATE
chainmailshirt,CHAINMAIL_CHESTPLATE
chainmailtunic,CHAINMAIL_CHESTPLATE
chainmchestplate,CHAINMAIL_CHESTPLATE
chainmplatebody,CHAINMAIL_CHESTPLATE
chainmplate,CHAINMAIL_CHESTPLATE
chainmshirt,CHAINMAIL_CHESTPLATE
chainmtunic,CHAINMAIL_CHESTPLATE
cmailchestplate,CHAINMAIL_CHESTPLATE
cmailplatebody,CHAINMAIL_CHESTPLATE
cmailplate,CHAINMAIL_CHESTPLATE
cmailshirt,CHAINMAIL_CHESTPLATE
cmailtunic,CHAINMAIL_CHESTPLATE
chainchestplate,CHAINMAIL_CHESTPLATE
chainplatebody,CHAINMAIL_CHESTPLATE
chainplate,CHAINMAIL_CHESTPLATE
chainshirt,CHAINMAIL_CHESTPLATE
chaintunic,CHAINMAIL_CHESTPLATE
cmchestplate,CHAINMAIL_CHESTPLATE
cmplatebody,CHAINMAIL_CHESTPLATE
cmplate,CHAINMAIL_CHESTPLATE
cmshirt,CHAINMAIL_CHESTPLATE
cmtunic,CHAINMAIL_CHESTPLATE
chainmailleggings,CHAINMAIL_LEGGINGS
chainmaillegs,CHAINMAIL_LEGGINGS
chainmailpants,CHAINMAIL_LEGGINGS
chainmleggings,CHAINMAIL_LEGGINGS
chainmlegs,CHAINMAIL_LEGGINGS
chainmpants,CHAINMAIL_LEGGINGS
cmailleggings,CHAINMAIL_LEGGINGS
cmaillegs,CHAINMAIL_LEGGINGS
cmailpants,CHAINMAIL_LEGGINGS
chainleggings,CHAINMAIL_LEGGINGS
chainlegs,CHAINMAIL_LEGGINGS
chainpants,CHAINMAIL_LEGGINGS
cmleggings,CHAINMAIL_LEGGINGS
cmlegs,CHAINMAIL_LEGGINGS
cmpants,CHAINMAIL_LEGGINGS
chainmailboots,CHAINMAIL_BOOTS
chainmailshoes,CHAINMAIL_BOOTS
chainmboots,CHAINMAIL_BOOTS
chainmshoes,CHAINMAIL_BOOTS
cmailboots,CHAINMAIL_BOOTS
cmailshoes,CHAINMAIL_BOOTS
chainboots,CHAINMAIL_BOOTS
chainshoes,CHAINMAIL_BOOTS
cmboots,CHAINMAIL_BOOTS
cmshoes,CHAINMAIL_BOOTS
ironhelmet,IRON_HELMET
ironhelm,IRON_HELMET
ironhat,IRON_HELMET
ironcoif,IRON_HELMET
ihelmet,IRON_HELMET
ihelm,IRON_HELMET
ihat,IRON_HELMET
icoif,IRON_HELMET
steelhelmet,IRON_HELMET
steelhelm,IRON_HELMET
steelhat,IRON_HELMET
steelcoif,IRON_HELMET
shelmet,IRON_HELMET
shelm,IRON_HELMET
shat,IRON_HELMET
scoif,IRON_HELMET
ironchestplate,IRON_CHESTPLATE
ironplatebody,IRON_CHESTPLATE
ironshirt,IRON_CHESTPLATE
irontunic,IRON_CHESTPLATE
ichestplate,IRON_CHESTPLATE
iplatebody,IRON_CHESTPLATE
ishirt,IRON_CHESTPLATE
itunic,IRON_CHESTPLATE
steelchestplate,IRON_CHESTPLATE
steelplatebody,IRON_CHESTPLATE
steelplate,IRON_CHESTPLATE
steelshirt,IRON_CHESTPLATE
steeltunic,IRON_CHESTPLATE
schestplate,IRON_CHESTPLATE
splatebody,IRON_CHESTPLATE
sshirt,IRON_CHESTPLATE
stunic,IRON_CHESTPLATE
ironleggings,IRON_LEGGINGS
ironlegs,IRON_LEGGINGS
ironpants,IRON_LEGGINGS
ileggings,IRON_LEGGINGS
ilegs,IRON_LEGGINGS
ipants,IRON_LEGGINGS
steelleggings,IRON_LEGGINGS
steellegs,IRON_LEGGINGS
steelpants,IRON_LEGGINGS
sleggings,IRON_LEGGINGS
slegs,IRON_LEGGINGS
spants,IRON_LEGGINGS
ironboots,IRON_BOOTS
ironshoes,IRON_BOOTS
iboots,IRON_BOOTS
ishoes,IRON_BOOTS
steelboots,IRON_BOOTS
steelshoes,IRON_BOOTS
sboots,IRON_BOOTS
sshoes,IRON_BOOTS
diamondhelmet,DIAMOND_HELMET
diamondhelm,DIAMOND_HELMET
diamondhat,DIAMOND_HELMET
diamondcoif,DIAMOND_HELMET
dhelmet,DIAMOND_HELMET
dhelm,DIAMOND_HELMET
dhat,DIAMOND_HELMET
dcoif,DIAMOND_HELMET
crystalhelmet,DIAMOND_HELMET
crystalhelm,DIAMOND_HELMET
crystalhat,DIAMOND_HELMET
crystalcoif,DIAMOND_HELMET
chelmet,DIAMOND_HELMET
chelm,DIAMOND_HELMET
chat,DIAMOND_HELMET
ccoif,DIAMOND_HELMET
diamondchestplate,DIAMOND_CHESTPLATE
diamondplatebody,DIAMOND_CHESTPLATE
diamondplate,DIAMOND_CHESTPLATE
diamondshirt,DIAMOND_CHESTPLATE
diamondtunic,DIAMOND_CHESTPLATE
dchestplate,DIAMOND_CHESTPLATE
dplatebody,DIAMOND_CHESTPLATE
dplate,DIAMOND_CHESTPLATE
dshirt,DIAMOND_CHESTPLATE
dtunic,DIAMOND_CHESTPLATE
crystalchestplate,DIAMOND_CHESTPLATE
crystalplatebody,DIAMOND_CHESTPLATE
crystalplate,DIAMOND_CHESTPLATE
crystalshirt,DIAMOND_CHESTPLATE
crystaltunic,DIAMOND_CHESTPLATE
cchestplate,DIAMOND_CHESTPLATE
cplatebody,DIAMOND_CHESTPLATE
cplate,DIAMOND_CHESTPLATE
cshirt,DIAMOND_CHESTPLATE
ctunic,DIAMOND_CHESTPLATE
diamondleggings,DIAMOND_LEGGINGS
diamondlegs,DIAMOND_LEGGINGS
diamondpants,DIAMOND_LEGGINGS
dleggings,DIAMOND_LEGGINGS
dlegs,DIAMOND_LEGGINGS
dpants,DIAMOND_LEGGINGS
crystalleggings,DIAMOND_LEGGINGS
crystallegs,DIAMOND_LEGGINGS
crystalpants,DIAMOND_LEGGINGS
cleggings,DIAMOND_LEGGINGS
clegs,DIAMOND_LEGGINGS
cpants,DIAMOND_LEGGINGS
diamondboots,DIAMOND_BOOTS
diamondshoes,DIAMOND_BOOTS
dboots,DIAMOND_BOOTS
dshoes,DIAMOND_BOOTS
crystalboots,DIAMOND_BOOTS
crystalshoes,DIAMOND_BOOTS
cboots,DIAMOND_BOOTS
cshoes,DIAMOND_BOOTS
goldhelmet,GOLD_HELMET
goldhelm,GOLD_HELMET
goldhat,GOLD_HELMET
goldcoif,GOLD_HELMET
ghelmet,GOLD_HELMET
ghelm,GOLD_HELMET
ghat,GOLD_HELMET
gcoif,GOLD_HELMET
goldchestplate,GOLD_CHESTPLATE
goldplatebody,GOLD_CHESTPLATE
goldshirt,GOLD_CHESTPLATE
goldtunic,GOLD_CHESTPLATE
gchestplate,GOLD_CHESTPLATE
gplatebody,GOLD_CHESTPLATE
gplateplate,GOLD_CHESTPLATE
gshirt,GOLD_CHESTPLATE
gtunic,GOLD_CHESTPLATE
goldleggings,GOLD_LEGGINGS
goldlegs,GOLD_LEGGINGS
goldpants,GOLD_LEGGINGS
gleggings,GOLD_LEGGINGS
glegs,GOLD_LEGGINGS
gpants,GOLD_LEGGINGS
goldboots,GOLD_BOOTS
goldshoes,GOLD_BOOTS
gboots,GOLD_BOOTS
gshoes,GOLD_BOOTS
flint,FLINT
pork,PORK
porkchop,PORK
rawpork,PORK
rpork,PORK
rawporkchop,PORK
rporkchop,PORK
cookedpork,GRILLED_PORK
grilledpork,GRILLED_PORK
grillpork,GRILLED_PORK
gpork,GRILLED_PORK
cookpork,GRILLED_PORK
cpork,GRILLED_PORK
grilledporkchop,GRILLED_PORK
grillporkchop,GRILLED_PORK
gporkchop,GRILLED_PORK
cookedporkchop,GRILLED_PORK
cookporkchop,GRILLED_PORK
cporkchop,GRILLED_PORK
bacon,GRILLED_PORK
painting,PAINTING
picture,PAINTING
goldenapple,GOLDEN_APPLE
goldapple,GOLDEN_APPLE
gapple,GOLDEN_APPLE
enchantedgoldenapple,GOLDEN_APPLE
enchantedgoldapple,GOLDEN_APPLE
enchantedgapple,GOLDEN_APPLE
supergoldenapple,GOLDEN_APPLE
supergoldapple,GOLDEN_APPLE
supergapple,GOLDEN_APPLE
magicalgoldenapple,GOLDEN_APPLE
magicalgoldapple,GOLDEN_APPLE
magicalgapple,GOLDEN_APPLE
magicgoldenapple,GOLDEN_APPLE
magicgoldapple,GOLDEN_APPLE
magicgapple,GOLDEN_APPLE
egoldenapple,GOLDEN_APPLE
egoldapple,GOLDEN_APPLE
egapple,GOLDEN_APPLE
sgoldenapple,GOLDEN_APPLE
sgoldapple,GOLDEN_APPLE
sgapple,GOLDEN_APPLE
mgoldenapple,GOLDEN_APPLE
mgoldapple,GOLDEN_APPLE
mgapple,GOLDEN_APPLE
sign,SIGN
woodendoor,WOOD_DOOR
wooddoor,WOOD_DOOR
wdoor,WOOD_DOOR
door,WOOD_DOOR
bucket,BUCKET
bukkit,BUCKET
waterbucket,WATER_BUCKET
waterbukkit,WATER_BUCKET
wbucket,WATER_BUCKET
wbukkit,WATER_BUCKET
magmabucket,LAVA_BUCKET
magmabukkit,LAVA_BUCKET
lavabucket,LAVA_BUCKET
lavabukkit,LAVA_BUCKET
lbucket,LAVA_BUCKET
lbukkit,LAVA_BUCKET
minecart,MINECART
mcart,MINECART
cart,MINECART
saddle,SADDLE
irondoor,IRON_DOOR
idoor,IRON_DOOR
steeldoor,IRON_DOOR
sdoor,IRON_DOOR
dooriron,IRON_DOOR
doori,IRON_DOOR
doorsteel,IRON_DOOR
doors,IRON_DOOR
redstonedust,REDSTONE
redstone,REDSTONE
rstonedust,REDSTONE
rstone,REDSTONE
redsdust,REDSTONE
reddust,REDSTONE
rsdust,REDSTONE
rdust,REDSTONE
snow,SNOW_BALL
snowball,SNOW_BALL
snball,SNOW_BALL
sball,SNOW_BALL
boat,BOAT
leather,LEATHER
cowhide,LEATHER
hide,LEATHER
milkbucket,MILK_BUCKET
milkbukkit,MILK_BUCKET
mbucket,MILK_BUCKET
mbukkit,MILK_BUCKET
claybrick,CLAY_BRICK
brick,CLAY_BRICK
redbrick,CLAY_BRICK
rbrick,CLAY_BRICK
clayball,CLAY_BALL
cball,CLAY_BALL
clay,CLAY_BALL
reeds,SUGAR_CANE
reed,SUGAR_CANE
sugarcane,SUGAR_CANE
scane,SUGAR_CANE
bamboo,SUGAR_CANE
paper,PAPER
papyrus,PAPER
book,BOOK
slimeball,SLIME_BALL
slball,SLIME_BALL
chestminecart,STORAGE_MINECART
storageminecart,STORAGE_MINECART
storagemcart,STORAGE_MINECART
chestmcart,STORAGE_MINECART
storagecart,STORAGE_MINECART
chestcart,STORAGE_MINECART
sminecart,STORAGE_MINECART
cminecart,STORAGE_MINECART
smcart,STORAGE_MINECART
cmcart,STORAGE_MINECART
scart,STORAGE_MINECART
ccart,STORAGE_MINECART
furnaceminecart,POWERED_MINECART
engineminecart,POWERED_MINECART
poweredminecart,POWERED_MINECART
powerminecart,POWERED_MINECART
enginemcart,POWERED_MINECART
poweredmcart,POWERED_MINECART
powermcart,POWERED_MINECART
furnacemcart,POWERED_MINECART
enginecart,POWERED_MINECART
poweredcart,POWERED_MINECART
powercart,POWERED_MINECART
furnacecart,POWERED_MINECART
eminecart,POWERED_MINECART
pminecart,POWERED_MINECART
fminecart,POWERED_MINECART
emcart,POWERED_MINECART
pmcart,POWERED_MINECART
fmcart,POWERED_MINECART
ecart,POWERED_MINECART
pcart,POWERED_MINECART
fcart,POWERED_MINECART
egg,EGG
compass,COMPASS
fishingrod,FISHING_ROD
fishrod,FISHING_ROD
frod,FISHING_ROD
rod,FISHING_ROD
watch,WATCH
goldwatch,WATCH
goldclock,WATCH
gwatch,WATCH
gclock,WATCH
clock,WATCH
glowstonedust,GLOWSTONE_DUST
glowingstonedust,GLOWSTONE_DUST
lightstonedust,GLOWSTONE_DUST
lbdust,GLOWSTONE_DUST
gbdust,GLOWSTONE_DUST
lsdust,GLOWSTONE_DUST
gsdust,GLOWSTONE_DUST
rawfish,RAW_FISH
rafish,RAW_FISH
fish,RAW_FISH
rawsalmonfish,RAW_FISH
rasalmonfish,RAW_FISH
salmonfish,RAW_FISH
rawsalmon,RAW_FISH
rasalmon,RAW_FISH
salmon,RAW_FISH
rawclownfish,RAW_FISH
raclownfish,RAW_FISH
clownfish,RAW_FISH
rawnemo,RAW_FISH
ranemo,RAW_FISH
nemo,RAW_FISH
rawpufferfish,RAW_FISH
rapufferfish,RAW_FISH
pufferfish,RAW_FISH
cookedfish,COOKED_FISH
cookfish,COOKED_FISH
cfish,COOKED_FISH
grilledfish,COOKED_FISH
grillfish,COOKED_FISH
gfish,COOKED_FISH
roastedfish,COOKED_FISH
roastfish,COOKED_FISH
rofish,COOKED_FISH
cookedsalmonfish,COOKED_FISH
cooksalmonfish,COOKED_FISH
csalmonfish,COOKED_FISH
grilledsalmonfish,COOKED_FISH
grillsalmonfish,COOKED_FISH
gsalmonfish,COOKED_FISH
roastedsalmonfish,COOKED_FISH
roastsalmonfish,COOKED_FISH
rosalmonfish,COOKED_FISH
cookedsalmon,COOKED_FISH
cooksalmon,COOKED_FISH
csalmon,COOKED_FISH
grilledsalmon,COOKED_FISH
grillsalmon,COOKED_FISH
gsalmon,COOKED_FISH
roastedsalmon,COOKED_FISH
roastsalmon,COOKED_FISH
rosalmon,COOKED_FISH
dye,INK_SACK
inksack,INK_SACK
inksac,INK_SACK
isack,INK_SACK
isac,INK_SACK
sack,INK_SACK
sac,INK_SACK
blackinksack,INK_SACK
blackinksac,INK_SACK
blackisack,INK_SACK
blackisac,INK_SACK
blacksack,INK_SACK
blacksac,INK_SACK
inksackblack,INK_SACK
inksacblack,INK_SACK
isackblack,INK_SACK
isacblack,INK_SACK
sackblack,INK_SACK
sacblack,INK_SACK
blackinksackcolour,INK_SACK
blackinksaccolour,INK_SACK
blackisackcolour,INK_SACK
blackisaccolour,INK_SACK
blacksackcolour,INK_SACK
blacksaccolour,INK_SACK
inksackblackcolour,INK_SACK
inksacblackcolour,INK_SACK
isackblackcolour,INK_SACK
isacclackcolour,INK_SACK
sackblackcolour,INK_SACK
sacblackcolour,INK_SACK
blackinksackcolor,INK_SACK
blackinksaccolor,INK_SACK
blackisackcolor,INK_SACK
blackisaccolor,INK_SACK
blacksackcolor,INK_SACK
blacksaccolor,INK_SACK
inksackblackcolor,INK_SACK
inksacblackcolor,INK_SACK
isackblackcolor,INK_SACK
isacblackcolor,INK_SACK
sackblackcolor,INK_SACK
sacblackcolor,INK_SACK
blackinksackdye,INK_SACK
blackinksacdye,INK_SACK
blackisackdye,INK_SACK
blackisacdye,INK_SACK
blacksackdye,INK_SACK
blacksacdye,INK_SACK
inksackblackdye,INK_SACK
inksacblackdye,INK_SACK
isackblackdye,INK_SACK
isacclackdye,INK_SACK
sackblackdye,INK_SACK
sacblackdye,INK_SACK
blackcolor,INK_SACK
blackdye,INK_SACK
rosered,INK_SACK
roseredcolor,INK_SACK
roseredcolour,INK_SACK
rosereddye,INK_SACK
redrosecolor,INK_SACK
redrosecolour,INK_SACK
redrosedye,INK_SACK
redr,INK_SACK
redrcolor,INK_SACK
redrcolour,INK_SACK
redrdye,INK_SACK
redcolor,INK_SACK
redcolour,INK_SACK
reddye,INK_SACK
cactusgreen,INK_SACK
greencactus,INK_SACK
cactusgreencolour,INK_SACK
greencactuscolour,INK_SACK
cactusgreencolor,INK_SACK
greencactuscolor,INK_SACK
cactusgreendye,INK_SACK
greencactusdye,INK_SACK
greencolour,INK_SACK
greencolor,INK_SACK
greendye,INK_SACK
cocoabeans,INK_SACK
cocoabean,INK_SACK
cocobeans,INK_SACK
cocobean,INK_SACK
cbeans,INK_SACK
cbean,INK_SACK
beans,INK_SACK
bean,INK_SACK
browncocoabeans,INK_SACK
browncocoabean,INK_SACK
browncocobeans,INK_SACK
browncocobean,INK_SACK
browncbeans,INK_SACK
browncbean,INK_SACK
brownbeans,INK_SACK
brownbean,INK_SACK
brownb,INK_SACK
cocoabeanscolour,INK_SACK
cocoabeancolour,INK_SACK
cocobeanscolour,INK_SACK
cocobeancolour,INK_SACK
cbeanscolour,INK_SACK
cbeancolour,INK_SACK
beanscolour,INK_SACK
beancolour,INK_SACK
browncocoabeanscolour,INK_SACK
browncocoabeancolour,INK_SACK
browncocobeanscolour,INK_SACK
browncocobeancolour,INK_SACK
browncbeanscolour,INK_SACK
browncbeancolour,INK_SACK
brownbeanscolour,INK_SACK
brownbeancolour,INK_SACK
brownbcolour,INK_SACK
cocoabeanscolor,INK_SACK
cocoabeancolor,INK_SACK
cocobeanscolor,INK_SACK
cocobeancolor,INK_SACK
cbeanscolor,INK_SACK
cbeancolor,INK_SACK
beanscolor,INK_SACK
beancolor,INK_SACK
browncocoabeanscolor,INK_SACK
browncocoabeancolor,INK_SACK
browncocobeanscolor,INK_SACK
browncocobeancolor,INK_SACK
browncbeanscolor,INK_SACK
browncbeancolor,INK_SACK
brownbeanscolor,INK_SACK
brownbeancolor,INK_SACK
brownbcolor,INK_SACK
cocoabeansdye,INK_SACK
cocoabeandye,INK_SACK
cocobeansdye,INK_SACK
cocobeandye,INK_SACK
cbeansdye,INK_SACK
cbeandye,INK_SACK
beansdye,INK_SACK
beandye,INK_SACK
browncocoabeansdye,INK_SACK
browncocoabeandye,INK_SACK
browncocobeansdye,INK_SACK
browncocobeandye,INK_SACK
browncbeansdye,INK_SACK
browncbeandye,INK_SACK
brownbeansdye,INK_SACK
brownbeandye,INK_SACK
brownbdye,INK_SACK
browncolour,INK_SACK
browncolor,INK_SACK
browndye,INK_SACK
lapislazuli,INK_SACK
bluelapislazuli,INK_SACK
bluelapisl,INK_SACK
bluelapis,INK_SACK
bluel,INK_SACK
lapislazuliblue,INK_SACK
lapislblue,INK_SACK
lapisblue,INK_SACK
lapisl,INK_SACK
lapis,INK_SACK
bluelapislazulicolour,INK_SACK
bluelapislcolour,INK_SACK
bluelapiscolour,INK_SACK
lapislazulibluecolour,INK_SACK
lapislbluecolour,INK_SACK
lapisbluecolour,INK_SACK
lapislazulicolour,INK_SACK
lapislcolour,INK_SACK
lapiscolour,INK_SACK
bluelapislazulicolor,INK_SACK
bluelapislcolor,INK_SACK
bluelapiscolor,INK_SACK
lapislazulibluecolor,INK_SACK
lapislbluecolor,INK_SACK
lapisbluecolor,INK_SACK
lapislazulicolor,INK_SACK
lapislcolor,INK_SACK
lapiscolor,INK_SACK
bluelapislazulidye,INK_SACK
bluelapisldye,INK_SACK
bluelapisdye,INK_SACK
lapislazulibluedye,INK_SACK
lapislbluedye,INK_SACK
lapisbluedye,INK_SACK
lapislazulidye,INK_SACK
lapisldye,INK_SACK
lapisdye,INK_SACK
bluecolour,INK_SACK
bluecolor,INK_SACK
bluedye,INK_SACK
purpledye,INK_SACK
purplecolour,INK_SACK
purplecolor,INK_SACK
cyandye,INK_SACK
cyancolour,INK_SACK
cyancolor,INK_SACK
lightgraydye,INK_SACK
lightgraycolour,INK_SACK
lightgraycolor,INK_SACK
lgraycolour,INK_SACK
lgraycolor,INK_SACK
lgraydye,INK_SACK
lightgreydye,INK_SACK
lightgreycolour,INK_SACK
lightgreycolor,INK_SACK
lgreycolour,INK_SACK
lgreycolor,INK_SACK
lgreydye,INK_SACK
silvercolour,INK_SACK
silvercolor,INK_SACK
silverdye,INK_SACK
darkgraydye,INK_SACK
darkgraycolour,INK_SACK
darkgraycolor,INK_SACK
dgraycolour,INK_SACK
dgraycolor,INK_SACK
dgraydye,INK_SACK
graycolour,INK_SACK
graycolor,INK_SACK
graydye,INK_SACK
darkgreydye,INK_SACK
darkgreycolour,INK_SACK
darkgreycolor,INK_SACK
dgreycolour,INK_SACK
dgreycolor,INK_SACK
dgreydye,INK_SACK
greycolour,INK_SACK
greycolor,INK_SACK
greydye,INK_SACK
pinkdye,INK_SACK
pinkcolour,INK_SACK
pinkcolor,INK_SACK
limedye,INK_SACK
limecolour,INK_SACK
limecolor,INK_SACK
dandelionyellow,INK_SACK
dandelionyellowcolour,INK_SACK
dandelionyellowcolor,INK_SACK
dandelionyellowdye,INK_SACK
yellowdandelioncolour,INK_SACK
yellowdandelioncolor,INK_SACK
yellowdandeliondye,INK_SACK
yellowd,INK_SACK
yellowdcolour,INK_SACK
yellowdcolor,INK_SACK
yellowddye,INK_SACK
dyellow,INK_SACK
dyellowcolour,INK_SACK
dyellowcolor,INK_SACK
dyellowdye,INK_SACK
yellowcolour,INK_SACK
yellowcolor,INK_SACK
yellowdye,INK_SACK
lightbluecolour,INK_SACK
lightbluecolor,INK_SACK
lightbluedye,INK_SACK
lbluecolour,INK_SACK
lbluecolor,INK_SACK
lbluedye,INK_SACK
magentacolour,INK_SACK
magentacolor,INK_SACK
magentadye,INK_SACK
orangecolour,INK_SACK
orangecolor,INK_SACK
orangedye,INK_SACK
bonemeal,INK_SACK
whitebonemeal,INK_SACK
whitebonemealcolour,INK_SACK
whitebonemealcolor,INK_SACK
whitebonemealdye,INK_SACK
bonemealwhite,INK_SACK
bonemealwhitecolour,INK_SACK
bonemealwhitecolor,INK_SACK
bonemealwhitedye,INK_SACK
whitebonem,INK_SACK
whitebonemcolour,INK_SACK
whitebonemcolor,INK_SACK
whitebonemdye,INK_SACK
bonemwhite,INK_SACK
bonemwhitecolour,INK_SACK
bonemwhitecolor,INK_SACK
bonemwhitedye,INK_SACK
bonemealcolour,INK_SACK
bonemealcolor,INK_SACK
bonemealdye,INK_SACK
bonem,INK_SACK
bonemcolour,INK_SACK
bonemcolor,INK_SACK
bonemdye,INK_SACK
whitecolour,INK_SACK
whitecolor,INK_SACK
whitedye,INK_SACK
bone,BONE
sugar,SUGAR
whitedust,SUGAR
cake,CAKE
bed,BED
redstonerepeater,DIODE
redstonerepeat,DIODE
redstonedelayer,DIODE
redstonedelay,DIODE
redstonedioder,DIODE
redstonediode,DIODE
rstonerepeater,DIODE
rstonerepeat,DIODE
rstonedelayer,DIODE
rstonedelay,DIODE
rstonedioder,DIODE
rstonediode,DIODE
redsrepeater,DIODE
redsrepeat,DIODE
redsdelayer,DIODE
redsdelay,DIODE
redsdioder,DIODE
redsdiode,DIODE
rsrepeater,DIODE
